16.5.18 10:0:0 ;AngleDec;42,15
16.5.18 18:44:0 ;AngleDec;-19,63
16.5.18 18:45:0 ;AngleDec;-19,49
16.5.18 18:46:0 ;AngleDec;-19,35
16.5.18 18:47:0 ;AngleDec;-19,21
16.5.18 18:48:0 ;AngleDec;-19,07
16.5.18 18:49:0 ;AngleDec;-18,93
16.5.18 18:50:0 ;AngleDec;-18,80
16.5.18 18:51:0 ;AngleDec;-18,66
16.5.18 18:52:0 ;AngleDec;-18,52
16.5.18 18:53:0 ;AngleDec;-18,38
16.5.18 18:54:0 ;AngleDec;-18,24
16.5.18 18:55:0 ;AngleDec;-18,10
16.5.18 18:56:0 ;AngleDec;-17,96
16.5.18 18:57:0 ;AngleDec;-17,82
16.5.18 18:58:0 ;AngleDec;-17,69
16.5.18 18:59:0 ;AngleDec;-17,55
16.5.18 19:0:0 ;AngleDec;-17,41
16.5.18 19:1:0 ;AngleDec;-17,27
16.5.18 19:2:0 ;AngleDec;-17,13
16.5.18 19:3:0 ;AngleDec;-17,00
16.5.18 19:4:0 ;AngleDec;-16,86
16.5.18 19:5:0 ;AngleDec;-16,72
16.5.18 19:6:0 ;AngleDec;-16,59
16.5.18 19:7:0 ;AngleDec;-16,45
16.5.18 19:8:0 ;AngleDec;-16,31
16.5.18 19:9:0 ;AngleDec;-16,17
16.5.18 19:10:0 ;AngleDec;-16,04
16.5.18 19:11:0 ;AngleDec;-15,90
16.5.18 19:12:0 ;AngleDec;-15,77
16.5.18 19:13:0 ;AngleDec;-15,63
16.5.18 19:14:0 ;AngleDec;-15,49
16.5.18 19:15:0 ;AngleDec;-15,36
16.5.18 19:16:0 ;AngleDec;-15,22
16.5.18 19:17:0 ;AngleDec;-15,08
16.5.18 19:18:0 ;AngleDec;-14,95
16.5.18 19:19:0 ;AngleDec;-14,81
16.5.18 19:20:0 ;AngleDec;-14,68
16.5.18 19:21:0 ;AngleDec;-14,54
16.5.18 19:22:0 ;AngleDec;-14,41
16.5.18 19:23:0 ;AngleDec;-14,27
16.5.18 19:24:0 ;AngleDec;-14,14
16.5.18 19:25:0 ;AngleDec;-14,00
16.5.18 19:26:0 ;AngleDec;-13,86
16.5.18 19:27:0 ;AngleDec;-13,73
16.5.18 19:28:0 ;AngleDec;-13,59
16.5.18 19:29:0 ;AngleDec;-13,46
16.5.18 19:30:0 ;AngleDec;-13,32
16.5.18 19:31:0 ;AngleDec;-13,19
16.5.18 19:32:0 ;AngleDec;-13,05
16.5.18 19:33:0 ;AngleDec;-12,92
16.5.18 19:34:0 ;AngleDec;-12,78
16.5.18 19:35:0 ;AngleDec;-12,65
16.5.18 19:36:0 ;AngleDec;-12,52
16.5.18 19:37:0 ;AngleDec;-12,38
16.5.18 19:38:0 ;AngleDec;-12,25
16.5.18 19:39:0 ;AngleDec;-12,11
16.5.18 19:40:0 ;AngleDec;-11,98
16.5.18 19:41:0 ;AngleDec;-11,84
16.5.18 19:42:0 ;AngleDec;-11,71
16.5.18 19:43:0 ;AngleDec;-11,57
16.5.18 19:44:0 ;AngleDec;-11,44
16.5.18 19:45:0 ;AngleDec;-11,30
16.5.18 19:46:0 ;AngleDec;-11,17
16.5.18 19:47:0 ;AngleDec;-11,03
16.5.18 19:48:0 ;AngleDec;-10,90
16.5.18 19:49:0 ;AngleDec;-10,77
16.5.18 19:50:0 ;AngleDec;-10,63
16.5.18 19:51:0 ;AngleDec;-10,50
16.5.18 19:52:0 ;AngleDec;-10,36
16.5.18 19:53:0 ;AngleDec;-10,23
16.5.18 19:54:0 ;AngleDec;-10,09
16.5.18 19:55:0 ;AngleDec;-9,96
16.5.18 19:56:0 ;AngleDec;-9,82
16.5.18 19:57:0 ;AngleDec;-9,69
16.5.18 19:58:0 ;AngleDec;-9,55
16.5.18 19:59:0 ;AngleDec;-9,42
16.5.18 20:0:0 ;AngleDec;-9,28
16.5.18 20:1:0 ;AngleDec;-9,15
16.5.18 20:2:0 ;AngleDec;-9,01
16.5.18 20:3:0 ;AngleDec;-8,88
16.5.18 20:4:0 ;AngleDec;-8,74
16.5.18 20:5:0 ;AngleDec;-8,61
16.5.18 20:6:0 ;AngleDec;-8,47
16.5.18 20:7:0 ;AngleDec;-8,34
16.5.18 20:8:0 ;AngleDec;-8,20
16.5.18 20:9:0 ;AngleDec;-8,07
16.5.18 20:10:0 ;AngleDec;-7,93
16.5.18 20:11:0 ;AngleDec;-7,80
16.5.18 20:12:0 ;AngleDec;-7,66
16.5.18 20:13:0 ;AngleDec;-7,52
16.5.18 20:14:0 ;AngleDec;-7,39
16.5.18 20:15:0 ;AngleDec;-7,25
16.5.18 20:16:0 ;AngleDec;-7,12
16.5.18 20:17:0 ;AngleDec;-6,98
16.5.18 20:18:0 ;AngleDec;-6,84
16.5.18 20:19:0 ;AngleDec;-6,71
16.5.18 20:20:0 ;AngleDec;-6,57
16.5.18 20:21:0 ;AngleDec;-6,43
16.5.18 20:22:0 ;AngleDec;-6,30
16.5.18 20:23:0 ;AngleDec;-6,16
16.5.18 20:24:0 ;AngleDec;-6,02
16.5.18 20:25:0 ;AngleDec;-5,89
16.5.18 20:26:0 ;AngleDec;-5,75
16.5.18 20:27:0 ;AngleDec;-5,61
16.5.18 20:28:0 ;AngleDec;-5,47
16.5.18 20:29:0 ;AngleDec;-5,34
16.5.18 20:30:0 ;AngleDec;-5,20
16.5.18 20:31:0 ;AngleDec;-5,06
16.5.18 20:32:0 ;AngleDec;-4,92
16.5.18 20:33:0 ;AngleDec;-4,78
16.5.18 20:34:0 ;AngleDec;-4,65
16.5.18 20:35:0 ;AngleDec;-4,51
16.5.18 20:36:0 ;AngleDec;-4,37
16.5.18 20:37:0 ;AngleDec;-4,23
16.5.18 20:38:0 ;AngleDec;-4,09
16.5.18 20:39:0 ;AngleDec;-3,95
16.5.18 20:40:0 ;AngleDec;-3,81
16.5.18 20:41:0 ;AngleDec;-3,67
16.5.18 20:42:0 ;AngleDec;-3,53
16.5.18 20:43:0 ;AngleDec;-3,39
16.5.18 20:44:0 ;AngleDec;-3,25
16.5.18 20:45:0 ;AngleDec;-3,11
16.5.18 20:46:0 ;AngleDec;-2,97
16.5.18 20:47:0 ;AngleDec;-2,83
16.5.18 20:48:0 ;AngleDec;-2,68
16.5.18 20:49:0 ;AngleDec;-2,54
16.5.18 20:50:0 ;AngleDec;-2,40
16.5.18 20:51:0 ;AngleDec;-2,26
16.5.18 20:52:0 ;AngleDec;-2,12
16.5.18 20:53:0 ;AngleDec;-1,97
16.5.18 20:54:0 ;AngleDec;-1,83
16.5.18 20:55:0 ;AngleDec;-1,69
16.5.18 20:56:0 ;AngleDec;-1,54
16.5.18 20:57:0 ;AngleDec;-1,40
16.5.18 20:58:0 ;AngleDec;-1,26
16.5.18 20:59:0 ;AngleDec;-1,11
16.5.18 21:0:0 ;AngleDec;-0,97
16.5.18 21:1:0 ;AngleDec;-0,82
16.5.18 21:2:0 ;AngleDec;-0,68
16.5.18 21:3:0 ;AngleDec;-0,53
16.5.18 21:4:0 ;AngleDec;-0,38
16.5.18 21:5:0 ;AngleDec;-0,24
16.5.18 21:6:0 ;AngleDec;-0,09
16.5.18 21:7:0 ;AngleDec;0,06
16.5.18 21:8:0 ;AngleDec;0,20
16.5.18 21:9:0 ;AngleDec;0,35
16.5.18 21:10:0 ;AngleDec;0,50
16.5.18 21:11:0 ;AngleDec;0,65
16.5.18 21:12:0 ;AngleDec;0,80
16.5.18 21:13:0 ;AngleDec;0,95
16.5.18 21:14:0 ;AngleDec;1,10
16.5.18 21:15:0 ;AngleDec;1,25
16.5.18 21:16:0 ;AngleDec;1,40
16.5.18 21:17:0 ;AngleDec;1,55
16.5.18 21:18:0 ;AngleDec;1,70
16.5.18 21:19:0 ;AngleDec;1,85
16.5.18 21:20:0 ;AngleDec;2,00
16.5.18 21:21:0 ;AngleDec;2,16
16.5.18 21:22:0 ;AngleDec;2,31
16.5.18 21:23:0 ;AngleDec;2,46
16.5.18 21:24:0 ;AngleDec;2,62
16.5.18 21:25:0 ;AngleDec;2,77
16.5.18 21:26:0 ;AngleDec;2,93
16.5.18 21:27:0 ;AngleDec;3,08
16.5.18 21:28:0 ;AngleDec;3,24
16.5.18 21:29:0 ;AngleDec;3,39
16.5.18 21:30:0 ;AngleDec;3,55
16.5.18 21:31:0 ;AngleDec;3,71
16.5.18 21:32:0 ;AngleDec;3,86
16.5.18 21:33:0 ;AngleDec;4,02
16.5.18 21:34:0 ;AngleDec;4,18
16.5.18 21:35:0 ;AngleDec;4,34
16.5.18 21:36:0 ;AngleDec;4,50
16.5.18 21:37:0 ;AngleDec;4,66
16.5.18 21:38:0 ;AngleDec;4,82
16.5.18 21:39:0 ;AngleDec;4,99
16.5.18 21:40:0 ;AngleDec;5,15
16.5.18 21:41:0 ;AngleDec;5,31
16.5.18 21:42:0 ;AngleDec;5,47
16.5.18 21:43:0 ;AngleDec;5,64
16.5.18 21:44:0 ;AngleDec;5,80
16.5.18 21:45:0 ;AngleDec;5,97
16.5.18 21:46:0 ;AngleDec;6,14
16.5.18 21:47:0 ;AngleDec;6,30
16.5.18 21:48:0 ;AngleDec;6,47
16.5.18 21:49:0 ;AngleDec;6,64
16.5.18 21:50:0 ;AngleDec;6,81
16.5.18 21:51:0 ;AngleDec;6,98
16.5.18 21:52:0 ;AngleDec;7,15
16.5.18 21:53:0 ;AngleDec;7,32
16.5.18 21:54:0 ;AngleDec;7,49
16.5.18 21:55:0 ;AngleDec;7,66
16.5.18 21:56:0 ;AngleDec;7,83
16.5.18 21:57:0 ;AngleDec;8,01
16.5.18 21:58:0 ;AngleDec;8,18
16.5.18 21:59:0 ;AngleDec;8,36
16.5.18 22:0:0 ;AngleDec;8,54
16.5.18 22:1:0 ;AngleDec;8,71
16.5.18 22:2:0 ;AngleDec;8,89
16.5.18 22:3:0 ;AngleDec;9,07
16.5.18 22:4:0 ;AngleDec;9,25
16.5.18 22:5:0 ;AngleDec;9,43
16.5.18 22:6:0 ;AngleDec;9,61
16.5.18 22:7:0 ;AngleDec;9,79
16.5.18 22:8:0 ;AngleDec;9,98
16.5.18 22:9:0 ;AngleDec;10,16
16.5.18 22:10:0 ;AngleDec;10,35
16.5.18 22:11:0 ;AngleDec;10,53
16.5.18 22:12:0 ;AngleDec;10,72
16.5.18 22:13:0 ;AngleDec;10,91
16.5.18 22:14:0 ;AngleDec;11,10
16.5.18 22:15:0 ;AngleDec;11,29
16.5.18 22:16:0 ;AngleDec;11,48
16.5.18 22:17:0 ;AngleDec;11,67
16.5.18 22:18:0 ;AngleDec;11,86
16.5.18 22:19:0 ;AngleDec;12,06
16.5.18 22:20:0 ;AngleDec;12,25
16.5.18 22:21:0 ;AngleDec;12,45
16.5.18 22:22:0 ;AngleDec;12,65
16.5.18 22:23:0 ;AngleDec;12,85
16.5.18 22:24:0 ;AngleDec;13,05
16.5.18 22:25:0 ;AngleDec;13,25
16.5.18 22:26:0 ;AngleDec;13,45
16.5.18 22:27:0 ;AngleDec;13,65
16.5.18 22:28:0 ;AngleDec;13,86
16.5.18 22:29:0 ;AngleDec;14,06
16.5.18 22:30:0 ;AngleDec;14,27
16.5.18 22:31:0 ;AngleDec;14,48
16.5.18 22:32:0 ;AngleDec;14,69
16.5.18 22:33:0 ;AngleDec;14,90
16.5.18 22:34:0 ;AngleDec;15,11
16.5.18 22:35:0 ;AngleDec;15,33
16.5.18 22:36:0 ;AngleDec;15,54
16.5.18 22:37:0 ;AngleDec;15,76
16.5.18 22:38:0 ;AngleDec;15,98
16.5.18 22:39:0 ;AngleDec;16,19
16.5.18 22:40:0 ;AngleDec;16,42
16.5.18 22:41:0 ;AngleDec;16,64
16.5.18 22:42:0 ;AngleDec;16,86
16.5.18 22:43:0 ;AngleDec;17,09
16.5.18 22:44:0 ;AngleDec;17,31
16.5.18 22:45:0 ;AngleDec;17,54
16.5.18 22:46:0 ;AngleDec;17,77
16.5.18 22:47:0 ;AngleDec;18,01
16.5.18 22:48:0 ;AngleDec;18,24
16.5.18 22:49:0 ;AngleDec;18,48
16.5.18 22:50:0 ;AngleDec;18,71
16.5.18 22:51:0 ;AngleDec;18,95
16.5.18 22:52:0 ;AngleDec;19,19
16.5.18 22:53:0 ;AngleDec;19,43
16.5.18 22:54:0 ;AngleDec;19,68
16.5.18 22:55:0 ;AngleDec;19,93
16.5.18 22:56:0 ;AngleDec;20,17
16.5.18 22:57:0 ;AngleDec;20,42
16.5.18 22:58:0 ;AngleDec;20,68
16.5.18 22:59:0 ;AngleDec;20,93
16.5.18 23:0:0 ;AngleDec;21,19
16.5.18 23:1:0 ;AngleDec;21,44
16.5.18 23:2:0 ;AngleDec;21,70
16.5.18 23:3:0 ;AngleDec;21,97
16.5.18 23:4:0 ;AngleDec;22,23
16.5.18 23:5:0 ;AngleDec;22,50
16.5.18 23:6:0 ;AngleDec;22,77
16.5.18 23:7:0 ;AngleDec;23,04
16.5.18 23:8:0 ;AngleDec;23,31
16.5.18 23:9:0 ;AngleDec;23,59
16.5.18 23:10:0 ;AngleDec;23,87
16.5.18 23:11:0 ;AngleDec;24,15
16.5.18 23:12:0 ;AngleDec;24,43
16.5.18 23:13:0 ;AngleDec;24,71
16.5.18 23:14:0 ;AngleDec;25,00
16.5.18 23:15:0 ;AngleDec;25,29
16.5.18 23:16:0 ;AngleDec;25,59
16.5.18 23:17:0 ;AngleDec;25,88
16.5.18 23:18:0 ;AngleDec;26,18
16.5.18 23:19:0 ;AngleDec;26,48
16.5.18 23:20:0 ;AngleDec;26,79
16.5.18 23:21:0 ;AngleDec;27,09
16.5.18 23:22:0 ;AngleDec;27,40
16.5.18 23:23:0 ;AngleDec;27,72
16.5.18 23:24:0 ;AngleDec;28,03
16.5.18 23:25:0 ;AngleDec;28,35
16.5.18 23:26:0 ;AngleDec;28,67
16.5.18 23:27:0 ;AngleDec;29,00
16.5.18 23:28:0 ;AngleDec;29,33
16.5.18 23:29:0 ;AngleDec;29,66
16.5.18 23:30:0 ;AngleDec;29,99
16.5.18 23:31:0 ;AngleDec;30,33
16.5.18 23:32:0 ;AngleDec;30,67
16.5.18 23:33:0 ;AngleDec;31,02
16.5.18 23:34:0 ;AngleDec;31,36
16.5.18 23:35:0 ;AngleDec;31,71
16.5.18 23:36:0 ;AngleDec;32,07
16.5.18 23:37:0 ;AngleDec;32,43
16.5.18 23:38:0 ;AngleDec;32,79
16.5.18 23:39:0 ;AngleDec;33,16
16.5.18 23:40:0 ;AngleDec;33,53
16.5.18 23:41:0 ;AngleDec;33,90
16.5.18 23:42:0 ;AngleDec;34,28
16.5.18 23:43:0 ;AngleDec;34,66
16.5.18 23:44:0 ;AngleDec;35,05
16.5.18 23:45:0 ;AngleDec;35,44
16.5.18 23:46:0 ;AngleDec;35,83
16.5.18 23:47:0 ;AngleDec;36,23
16.5.18 23:48:0 ;AngleDec;36,63
16.5.18 23:49:0 ;AngleDec;37,04
16.5.18 23:50:0 ;AngleDec;37,45
16.5.18 23:51:0 ;AngleDec;37,87
16.5.18 23:52:0 ;AngleDec;38,29
16.5.18 23:53:0 ;AngleDec;38,71
16.5.18 23:54:0 ;AngleDec;39,14
16.5.18 23:55:0 ;AngleDec;39,58
16.5.18 23:56:0 ;AngleDec;40,02
16.5.18 23:57:0 ;AngleDec;40,46
16.5.18 23:58:0 ;AngleDec;40,91
16.5.18 23:59:0 ;AngleDec;41,37
16.5.18 24:0:0 ;AngleDec;41,83
16.5.18 24:1:0 ;AngleDec;42,29
16.5.18 24:2:0 ;AngleDec;42,76
16.5.18 24:3:0 ;AngleDec;43,23
16.5.18 24:4:0 ;AngleDec;43,71
16.5.18 24:5:0 ;AngleDec;44,20
16.5.18 24:6:0 ;AngleDec;44,69
16.5.18 24:7:0 ;AngleDec;45,19
16.5.18 24:8:0 ;AngleDec;45,69
16.5.18 24:9:0 ;AngleDec;46,20
16.5.18 24:10:0 ;AngleDec;46,71
16.5.18 24:11:0 ;AngleDec;47,23
16.5.18 24:12:0 ;AngleDec;47,75
16.5.18 24:13:0 ;AngleDec;48,28
16.5.18 24:14:0 ;AngleDec;48,82
16.5.18 24:15:0 ;AngleDec;49,36
16.5.18 24:16:0 ;AngleDec;49,91
16.5.18 24:17:0 ;AngleDec;50,47
16.5.18 24:18:0 ;AngleDec;51,03
16.5.18 24:19:0 ;AngleDec;51,59
16.5.18 24:20:0 ;AngleDec;52,17
16.5.18 24:21:0 ;AngleDec;52,75
16.5.18 24:22:0 ;AngleDec;53,33
16.5.18 24:23:0 ;AngleDec;53,92
16.5.18 24:24:0 ;AngleDec;54,52
16.5.18 24:25:0 ;AngleDec;55,12
16.5.18 24:26:0 ;AngleDec;55,74
16.5.18 24:27:0 ;AngleDec;56,35
16.5.18 24:28:0 ;AngleDec;56,97
16.5.18 24:29:0 ;AngleDec;57,60
16.5.18 24:30:0 ;AngleDec;58,24
16.5.18 24:31:0 ;AngleDec;58,88
16.5.18 24:32:0 ;AngleDec;59,53
16.5.18 24:33:0 ;AngleDec;60,19
16.5.18 24:34:0 ;AngleDec;60,85
16.5.18 24:35:0 ;AngleDec;61,51
16.5.18 24:36:0 ;AngleDec;62,19
16.5.18 24:37:0 ;AngleDec;62,87
16.5.18 24:38:0 ;AngleDec;63,55
16.5.18 24:39:0 ;AngleDec;64,24
16.5.18 24:40:0 ;AngleDec;64,94
16.5.18 24:41:0 ;AngleDec;65,65
16.5.18 24:42:0 ;AngleDec;66,36
16.5.18 24:43:0 ;AngleDec;67,07
16.5.18 24:44:0 ;AngleDec;67,79
16.5.18 24:45:0 ;AngleDec;68,52
16.5.18 24:46:0 ;AngleDec;69,25
16.5.18 24:47:0 ;AngleDec;69,99
16.5.18 24:48:0 ;AngleDec;70,73
16.5.18 24:49:0 ;AngleDec;71,48
16.5.18 24:50:0 ;AngleDec;72,23
16.5.18 24:51:0 ;AngleDec;72,99
16.5.18 24:52:0 ;AngleDec;73,76
16.5.18 24:53:0 ;AngleDec;74,52
16.5.18 24:54:0 ;AngleDec;75,29
16.5.18 24:55:0 ;AngleDec;76,07
16.5.18 24:56:0 ;AngleDec;76,85
16.5.18 24:57:0 ;AngleDec;77,63
16.5.18 24:58:0 ;AngleDec;78,42
16.5.18 24:59:0 ;AngleDec;79,21
16.5.18 25:0:0 ;AngleDec;80,01
16.5.18 25:1:0 ;AngleDec;80,80
16.5.18 25:2:0 ;AngleDec;81,60
16.5.18 25:3:0 ;AngleDec;82,41
16.5.18 25:4:0 ;AngleDec;83,21
16.5.18 25:5:0 ;AngleDec;84,02
16.5.18 25:6:0 ;AngleDec;84,83
16.5.18 25:7:0 ;AngleDec;85,64
16.5.18 25:8:0 ;AngleDec;86,45
16.5.18 25:9:0 ;AngleDec;87,26
16.5.18 25:10:0 ;AngleDec;88,07
16.5.18 25:11:0 ;AngleDec;88,89
16.5.18 25:12:0 ;AngleDec;89,70
16.5.18 25:13:0 ;AngleDec;-89,48
16.5.18 25:14:0 ;AngleDec;-88,67
16.5.18 25:15:0 ;AngleDec;-87,85
16.5.18 25:16:0 ;AngleDec;-87,04
16.5.18 25:17:0 ;AngleDec;-86,23
16.5.18 25:18:0 ;AngleDec;-85,42
16.5.18 25:19:0 ;AngleDec;-84,61
16.5.18 25:20:0 ;AngleDec;-83,80
16.5.18 25:21:0 ;AngleDec;-82,99
16.5.18 25:22:0 ;AngleDec;-82,19
16.5.18 25:23:0 ;AngleDec;-81,38
16.5.18 25:24:0 ;AngleDec;-80,59
16.5.18 25:25:0 ;AngleDec;-79,79
16.5.18 25:26:0 ;AngleDec;-79,00
16.5.18 25:27:0 ;AngleDec;-78,21
16.5.18 25:28:0 ;AngleDec;-77,42
16.5.18 25:29:0 ;AngleDec;-76,64
16.5.18 25:30:0 ;AngleDec;-75,86
16.5.18 25:31:0 ;AngleDec;-75,08
16.5.18 25:32:0 ;AngleDec;-74,31
16.5.18 25:33:0 ;AngleDec;-73,54
16.5.18 25:34:0 ;AngleDec;-72,78
16.5.18 25:35:0 ;AngleDec;-72,02
16.5.18 25:36:0 ;AngleDec;-71,27
16.5.18 25:37:0 ;AngleDec;-70,52
16.5.18 25:38:0 ;AngleDec;-69,78
16.5.18 25:39:0 ;AngleDec;-69,05
16.5.18 25:40:0 ;AngleDec;-68,31
16.5.18 25:41:0 ;AngleDec;-67,59
16.5.18 25:42:0 ;AngleDec;-66,87
16.5.18 25:43:0 ;AngleDec;-66,15
16.5.18 25:44:0 ;AngleDec;-65,44
16.5.18 25:45:0 ;AngleDec;-64,74
16.5.18 25:46:0 ;AngleDec;-64,04
16.5.18 25:47:0 ;AngleDec;-63,35
16.5.18 25:48:0 ;AngleDec;-62,67
16.5.18 25:49:0 ;AngleDec;-61,99
16.5.18 25:50:0 ;AngleDec;-61,32
16.5.18 25:51:0 ;AngleDec;-60,65
16.5.18 25:52:0 ;AngleDec;-59,99
16.5.18 25:53:0 ;AngleDec;-59,34
16.5.18 25:54:0 ;AngleDec;-58,69
16.5.18 25:55:0 ;AngleDec;-58,05
16.5.18 25:56:0 ;AngleDec;-57,41
16.5.18 25:57:0 ;AngleDec;-56,79
16.5.18 25:58:0 ;AngleDec;-56,16
16.5.18 25:59:0 ;AngleDec;-55,55
17.5.18 2:0:0 ;AngleDec;-54,94
17.5.18 2:1:0 ;AngleDec;-54,34
17.5.18 2:2:0 ;AngleDec;-53,74
17.5.18 2:3:0 ;AngleDec;-53,15
17.5.18 2:4:0 ;AngleDec;-52,56
17.5.18 2:5:0 ;AngleDec;-51,99
17.5.18 2:6:0 ;AngleDec;-51,41
17.5.18 2:7:0 ;AngleDec;-50,85
17.5.18 2:8:0 ;AngleDec;-50,29
17.5.18 2:9:0 ;AngleDec;-49,74
17.5.18 2:10:0 ;AngleDec;-49,19
17.5.18 2:11:0 ;AngleDec;-48,65
17.5.18 2:12:0 ;AngleDec;-48,11
17.5.18 2:13:0 ;AngleDec;-47,58
17.5.18 2:14:0 ;AngleDec;-47,06
17.5.18 2:15:0 ;AngleDec;-46,54
17.5.18 2:16:0 ;AngleDec;-46,03
17.5.18 2:17:0 ;AngleDec;-45,52
17.5.18 2:18:0 ;AngleDec;-45,02
17.5.18 2:19:0 ;AngleDec;-44,52
17.5.18 2:20:0 ;AngleDec;-44,03
17.5.18 2:21:0 ;AngleDec;-43,55
17.5.18 2:22:0 ;AngleDec;-43,07
17.5.18 2:23:0 ;AngleDec;-42,60
17.5.18 2:24:0 ;AngleDec;-42,13
17.5.18 2:25:0 ;AngleDec;-41,66
17.5.18 2:26:0 ;AngleDec;-41,21
17.5.18 2:27:0 ;AngleDec;-40,75
17.5.18 2:28:0 ;AngleDec;-40,30
17.5.18 2:29:0 ;AngleDec;-39,86
17.5.18 2:30:0 ;AngleDec;-39,42
17.5.18 2:31:0 ;AngleDec;-38,99
17.5.18 2:32:0 ;AngleDec;-38,56
17.5.18 2:33:0 ;AngleDec;-38,13
17.5.18 2:34:0 ;AngleDec;-37,71
17.5.18 2:35:0 ;AngleDec;-37,30
17.5.18 2:36:0 ;AngleDec;-36,89
17.5.18 2:37:0 ;AngleDec;-36,48
17.5.18 2:38:0 ;AngleDec;-36,08
17.5.18 2:39:0 ;AngleDec;-35,68
17.5.18 2:40:0 ;AngleDec;-35,29
17.5.18 2:41:0 ;AngleDec;-34,90
17.5.18 2:42:0 ;AngleDec;-34,51
17.5.18 2:43:0 ;AngleDec;-34,13
17.5.18 2:44:0 ;AngleDec;-33,75
17.5.18 2:45:0 ;AngleDec;-33,38
17.5.18 2:46:0 ;AngleDec;-33,01
17.5.18 2:47:0 ;AngleDec;-32,65
17.5.18 2:48:0 ;AngleDec;-32,28
17.5.18 2:49:0 ;AngleDec;-31,93
17.5.18 2:50:0 ;AngleDec;-31,57
17.5.18 2:51:0 ;AngleDec;-31,22
17.5.18 2:52:0 ;AngleDec;-30,87
17.5.18 2:53:0 ;AngleDec;-30,53
17.5.18 2:54:0 ;AngleDec;-30,19
17.5.18 2:55:0 ;AngleDec;-29,85
17.5.18 2:56:0 ;AngleDec;-29,52
17.5.18 2:57:0 ;AngleDec;-29,18
17.5.18 2:58:0 ;AngleDec;-28,86
17.5.18 2:59:0 ;AngleDec;-28,53
17.5.18 3:0:0 ;AngleDec;-28,21
17.5.18 3:1:0 ;AngleDec;-27,89
17.5.18 3:2:0 ;AngleDec;-27,58
17.5.18 3:3:0 ;AngleDec;-27,27
17.5.18 3:4:0 ;AngleDec;-26,96
17.5.18 3:5:0 ;AngleDec;-26,65
17.5.18 3:6:0 ;AngleDec;-26,35
17.5.18 3:7:0 ;AngleDec;-26,04
17.5.18 3:8:0 ;AngleDec;-25,75
17.5.18 3:9:0 ;AngleDec;-25,45
17.5.18 3:10:0 ;AngleDec;-25,16
17.5.18 3:11:0 ;AngleDec;-24,87
17.5.18 3:12:0 ;AngleDec;-24,58
17.5.18 3:13:0 ;AngleDec;-24,30
17.5.18 3:14:0 ;AngleDec;-24,01
17.5.18 3:15:0 ;AngleDec;-23,73
17.5.18 3:16:0 ;AngleDec;-23,45
17.5.18 3:17:0 ;AngleDec;-23,18
17.5.18 3:18:0 ;AngleDec;-22,91
17.5.18 3:19:0 ;AngleDec;-22,63
17.5.18 3:20:0 ;AngleDec;-22,37
17.5.18 3:21:0 ;AngleDec;-22,10
17.5.18 3:22:0 ;AngleDec;-21,84
17.5.18 3:23:0 ;AngleDec;-21,57
17.5.18 3:24:0 ;AngleDec;-21,31
17.5.18 3:25:0 ;AngleDec;-21,06
17.5.18 3:26:0 ;AngleDec;-20,80
17.5.18 3:27:0 ;AngleDec;-20,55
17.5.18 3:28:0 ;AngleDec;-20,29
17.5.18 3:29:0 ;AngleDec;-20,04
17.5.18 3:30:0 ;AngleDec;-19,80
17.5.18 3:31:0 ;AngleDec;-19,55
17.5.18 3:32:0 ;AngleDec;-19,31
17.5.18 3:33:0 ;AngleDec;-19,06
17.5.18 3:34:0 ;AngleDec;-18,82
17.5.18 3:35:0 ;AngleDec;-18,59
